User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
14281.0,male,25,B,Non_Verified,Heterosexual,Switch,Women,15,before_1290_days,18.1.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
14290.0,female,49,M,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,before_19_days,18.1.2013,0,0:3,0.0,0.0,0.0,27103,unknown_risk
14292.0,male,41,G,Non_Verified,Heterosexual,Dominant,Nobody,15,before_439_days,18.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14293.0,male,"21,2",A,Non_Verified,bicurious,Submisive,Women,15,before_1147_days,18.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14295.0,male,"30,1",B,Non_Verified,Heterosexual,Dominant,Women,15,before_213_days,18.1.2013,0,0:11,0.0,0.0,0.0,,unknown_risk
14297.0,male,"31,1",A,Non_Verified,bisexual,Switch,Nobody,15,before_821_days,18.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14324.0,female,52,A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_628_days,19.1.2013,0,0:2,0.0,0.0,0.0,,unknown_risk
14351.0,male,"37,7",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_51_days,20.1.2013,0,0:3,0.0,0.0,0.0,,unknown_risk
14355.0,male,"40,5",C,Non_Verified,bicurious,Switch,Nobody,15,before_1380_days,20.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14363.0,female,"29,8",A,Non_Verified,bicurious,Switch,Nobody,15,before_241_days,20.1.2013,0,0:0,0.0,0.0,0.0,"23178,9049,12569,29991,9752,12089",unknown_risk
14366.0,male,"44,5",J,Non_Verified,Heterosexual,Dominant,Women,15,before_1_days,20.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14377.0,male,39,A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1559_days,20.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14381.0,female,"49,2",B,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,before_131_days,20.1.2013,0,0:45,0.0,0.0,0.0,,unknown_risk
14384.0,male,"43,5",B,Non_Verified,bicurious,Submisive,Men_and_Women,15,before_510_days,20.1.2013,0,4:56,1.0,0.0,0.0,12130,unknown_risk
14403.0,male,"39,5",L,Non_Verified,Heterosexual,Dominant,Women,15,before_1532_days,20.1.2013,0,2:14,1.0,0.0,0.0,,unknown_risk
1442.0,male,"39,9",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1829_days,26.8.2010,0,0:0,2.0,0.0,0.0,,unknown_risk
14438.0,male,55,G,Non_Verified,bisexual,Submisive,Nobody,15,before_439_days,21.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14439.0,female,23,G,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1528_days,21.1.2013,0,0:0,0.0,0.0,0.0,14010,unknown_risk
14457.0,male,"39,8",H,Non_Verified,Heterosexual,Submisive,Nobody,15,before_3_days,21.1.2013,0,2:50,1.0,0.0,0.0,"16777,12644",unknown_risk
14458.0,female,"42,2",G,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_838_days,21.1.2013,0,6:42,0.0,0.0,0.0,"16604,15522,18365,9886",unknown_risk
14460.0,male,24,A,Non_Verified,bicurious,Switch,Nobody,15,before_6_days,21.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14470.0,male,"28,9",L,Non_Verified,bicurious,Submisive,Nobody_but_maybe,15,before_109_days,21.1.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
1448.0,male,"35,9",O,Non_Verified,Heterosexual,Dominant,Nobody,15,before_420_days,26.8.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
14494.0,male,"35,9",A,Non_Verified,Heterosexual,Switch,Nobody,15,before_999_days,22.1.2013,0,0:8,0.0,0.0,0.0,,unknown_risk
14500.0,male,42,A,Non_Verified,Heterosexual,Dominant,Women,15,before_1472_days,22.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14502.0,male,"54,5",K,Non_Verified,Heterosexual,Dominant,Nobody,15,before_455_days,22.1.2013,0,0:11,0.0,0.0,0.0,,unknown_risk
14513.0,male,"39,8",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1507_days,22.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14518.0,male,"39,7",M,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1555_days,22.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14521.0,male,"40,6",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_496_days,22.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14536.0,male,"42,5",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1059_days,22.1.2013,0,0:1,0.0,0.0,0.0,,unknown_risk
14552.0,male,"34,8",C,Non_Verified,bisexual,Submisive,Nobody,15,before_716_days,23.1.2013,0,0:0,2.0,0.0,0.0,,unknown_risk
14566.0,female,"38,5",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1551_days,23.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14567.0,male,"36,6",G,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1497_days,23.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14568.0,male,"45,7",H,Non_Verified,Heterosexual,Dominant,Nobody,15,before_489_days,23.1.2013,0,0:35,0.0,0.0,0.0,,unknown_risk
14572.0,female,51,B,Non_Verified,bicurious,Submisive,Men,15,before_1550_days,23.1.2013,0,0:11,0.0,0.0,0.0,,unknown_risk
14590.0,male,"37,5",C,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1271_days,24.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14601.0,male,41,L,Non_Verified,Homosexual,Dominant,Nobody,15,before_803_days,24.1.2013,0,1:25,2.0,0.0,0.0,,unknown_risk
14612.0,male,40,A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_662_days,24.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14617.0,female,"46,9",A,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,15,before_1552_days,24.1.2013,0,0:0,0.0,0.0,2.0,,unknown_risk
14632.0,male,"60,6",L,Non_Verified,Homosexual,Submisive,Nobody,15,before_394_days,25.1.2013,0,0:4,0.0,0.0,0.0,,unknown_risk
14634.0,male,"38,9",O,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,before_13_days,25.1.2013,0,0:44,0.0,0.0,0.0,,unknown_risk
14639.0,male,"37,9",G,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,before_98_days,25.1.2013,0,0:2,0.0,0.0,7.0,,unknown_risk
14659.0,male,"34,5",G,Non_Verified,bisexual,Submisive,Nobody,15,before_32_days,26.1.2013,0,0:0,0.0,0.0,0.0,17970,unknown_risk
14660.0,male,33,L,Non_Verified,bisexual,Submisive,Men,15,before_1333_days,26.1.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
14663.0,female,"24,8",O,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1349_days,26.1.2013,0,0:0,0.0,0.0,0.0,5955,unknown_risk
14665.0,male,"37,8",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1553_days,26.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14673.0,female,"40,7",L,Non_Verified,Heterosexual,Submisive,Men,15,before_1_days,26.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14687.0,male,"29,5",K,Non_Verified,Heterosexual,Dominant,Nobody,15,before_20_days,27.1.2013,0,0:20,0.0,0.0,0.0,,unknown_risk
14694.0,female,47,K,Non_Verified,bisexual,Submisive,Women,15,before_788_days,27.1.2013,0,0:4,0.0,0.0,0.0,,unknown_risk
14697.0,male,"53,7",L,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1549_days,27.1.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
14716.0,male,31,A,Non_Verified,Heterosexual,Switch,Women,15,before_25_days,27.1.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
14717.0,male,"42,6",A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,before_901_days,27.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14743.0,male,"66,2",N,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1_days,28.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1478.0,male,"27,5",B,Non_Verified,Homosexual,Submisive,Nobody,15,before_2144_days,31.8.2010,0,0:0,2.0,0.0,0.0,,unknown_risk
14787.0,male,"36,6",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1551_days,29.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1479.0,male,"37,5",S,Non_Verified,Heterosexual,Submisive,Women,15,before_632_days,1.9.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
14815.0,male,"36,3",A,Non_Verified,Heterosexual,Submisive,Women,15,before_315_days,30.1.2013,0,0:32,0.0,0.0,0.0,,unknown_risk
14819.0,female,"33,9",A,Non_Verified,bisexual,Submisive,Nobody,15,before_1474_days,30.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14824.0,male,"29,3",A,Non_Verified,Heterosexual,Switch,Women,15,before_1541_days,30.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14829.0,female,"25,2",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_479_days,30.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14869.0,male,"33,9",A,Non_Verified,Heterosexual,Dominant,Women,15,before_10_days,31.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14882.0,male,"36,9",C,Non_Verified,bicurious,Switch,Nobody,15,before_1545_days,1.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14886.0,male,"41,9",C,Non_Verified,bicurious,Switch,Nobody,15,before_1037_days,1.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1490.0,male,"41,5",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1739_days,2.9.2010,0,0:4,0.0,0.0,0.0,,unknown_risk
14909.0,male,"32,9",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_3_days,2.2.2013,0,3:5,0.0,0.0,0.0,15793,unknown_risk
14921.0,male,"30,7",A,Non_Verified,Heterosexual,Submisive,Women,15,before_1519_days,2.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14922.0,female,"38,1",M,Non_Verified,Heterosexual,Submisive,Men,15,before_1350_days,2.2.2013,0,0:15,0.0,0.0,0.0,,unknown_risk
14927.0,male,"32,5",A,Non_Verified,Heterosexual,Switch,Women,15,before_1491_days,2.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14937.0,male,"44,6",L,Non_Verified,bisexual,Submisive,Nobody,15,before_1151_days,2.2.2013,0,0:36,0.0,0.0,0.0,,unknown_risk
14948.0,female,"57,5",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1541_days,3.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
14968.0,male,"53,6",B,Non_Verified,Heterosexual,Switch,Women,15,before_492_days,3.2.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
14969.0,male,"42,1",L,Non_Verified,Heterosexual,Dominant,Women,15,before_184_days,3.2.2013,0,0:2,0.0,0.0,0.0,,unknown_risk
1498.0,male,"45,2",G,Non_Verified,Heterosexual,Dominant,Nobody,15,before_2078_days,3.9.2010,0,0:0,1.0,0.0,0.0,,unknown_risk
14984.0,male,"31,4",A,Non_Verified,bisexual,Submisive,Nobody,15,before_1508_days,4.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15018.0,male,"28,7",K,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1054_days,5.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15026.0,male,"35,3",A,Non_Verified,Heterosexual,Dominant,Women,15,before_343_days,5.2.2013,0,2:7,0.0,0.0,0.0,,unknown_risk
15031.0,male,"31,3",B,Non_Verified,bisexual,Switch,Nobody,15,before_33_days,5.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15061.0,male,"29,2",G,Non_Verified,Heterosexual,Submisive,Women,15,before_1440_days,6.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1509.0,male,"25,8",K,Non_Verified,Heterosexual,Submisive,Women,15,before_101_days,5.9.2010,0,0:0,1.0,0.0,0.0,,unknown_risk
15093.0,female,44,A,Non_Verified,bicurious,Submisive,Nobody,15,before_1495_days,7.2.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
15136.0,male,"42,4",B,Non_Verified,Heterosexual,Submisive,Nobody,15,before_605_days,8.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15145.0,male,"40,9",G,Non_Verified,bisexual,Submisive,Nobody,15,before_1539_days,9.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15153.0,male,"43,5",N,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,before_1_days,9.2.2013,0,1:35,2.0,0.0,0.0,15793,unknown_risk
15171.0,male,"49,4",A,Non_Verified,bicurious,Switch,Nobody,15,before_1505_days,10.2.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
15185.0,male,25,H,Non_Verified,bisexual,Submisive,Nobody,15,before_202_days,10.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15187.0,male,"35,6",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_55_days,10.2.2013,0,3:25,0.0,0.0,0.0,,unknown_risk
15207.0,male,"40,8",A,Non_Verified,Heterosexual,Switch,Nobody,15,before_397_days,11.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15228.0,female,"31,7",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1537_days,12.2.2013,0,0:0,0.0,0.0,1.0,,unknown_risk
15235.0,male,40,B,Non_Verified,Heterosexual,Dominant,Nobody,15,before_153_days,12.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15245.0,male,"41,3",B,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1_days,12.2.2013,0,1:8,0.0,0.0,0.0,,unknown_risk
15263.0,female,60,H,Non_Verified,bisexual,Submisive,Nobody,15,before_1181_days,13.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15266.0,female,"38,7",E,Non_Verified,bisexual,Dominant,Nobody,15,before_838_days,13.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1527.0,male,"38,1",A,Non_Verified,Heterosexual,Dominant,Women,15,before_782_days,9.9.2010,0,1:11,0.0,0.0,0.0,,unknown_risk
15271.0,female,"38,7",E,Non_Verified,Homosexual,Dominant,Nobody,15,before_400_days,13.2.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
15272.0,female,"38,7",E,Non_Verified,bisexual,Submisive,Nobody,15,before_629_days,13.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15281.0,female,30,A,Non_Verified,bisexual,Submisive,Nobody,15,before_1535_days,13.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15288.0,female,"44,5",A,Non_Verified,bisexual,Submisive,Men,15,before_1532_days,13.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15289.0,male,"30,2",A,Non_Verified,bisexual,Submisive,Men_and_Women,15,before_42_days,13.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1529.0,male,"32,7",K,Non_Verified,Heterosexual,Dominant,Nobody,15,before_30_days,10.9.2010,0,13:23,0.0,0.0,0.0,,unknown_risk
15299.0,male,"37,1",A,Non_Verified,bicurious,Dominant,Men_and_Women,15,before_1534_days,14.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15310.0,male,26,B,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1190_days,14.2.2013,0,0:0,2.0,0.0,0.0,,unknown_risk
15360.0,male,"39,5",S,Non_Verified,bisexual,Submisive,Men,15,before_1532_days,17.2.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
15368.0,male,"24,8",L,Non_Verified,Heterosexual,Dominant,Women,15,before_517_days,17.2.2013,0,0:0,0.0,0.0,0.0,23026,unknown_risk
15378.0,male,"39,3",M,Non_Verified,bisexual,Submisive,Nobody,15,before_1485_days,17.2.2013,0,0:1,2.0,0.0,0.0,,unknown_risk
15380.0,male,"30,3",A,Non_Verified,Heterosexual,Dominant,Women,15,before_3_days,17.2.2013,0,0:0,0.0,0.0,0.0,30404,unknown_risk
15385.0,male,"52,9",A,Non_Verified,Heterosexual,Submisive,Women,15,before_3_days,17.2.2013,0,0:0,18.0,0.0,0.0,,unknown_risk
15395.0,male,"43,3",K,Non_Verified,Heterosexual,Dominant,Nobody,15,before_9_days,17.2.2013,0,2:32,0.0,0.0,0.0,"4813,21967",unknown_risk
15401.0,female,"47,8",D,Non_Verified,bisexual,Submisive,Men_and_Women,15,before_821_days,18.2.2013,0,0:0,0.0,0.0,0.0,25162,unknown_risk
15412.0,female,"26,9",E,Non_Verified,Heterosexual,Submisive,Men_and_Women,15,before_1166_days,18.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15414.0,male,"44,1",C,Non_Verified,Heterosexual,Dominant,Women,15,before_253_days,18.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15419.0,male,"39,7",L,Non_Verified,Heterosexual,Dominant,Women,15,before_1_days,18.2.2013,0,5:24,0.0,0.0,0.0,12967,unknown_risk
15419.0,male,"39,7",L,Non_Verified,Heterosexual,Dominant,Women,15,before_1_days,18.2.2013,0,5:24,0.0,0.0,0.0,12967,unknown_risk
15450.0,male,"34,8",G,Non_Verified,Heterosexual,Switch,Women,15,before_1096_days,19.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15458.0,male,"32,9",A,Non_Verified,Heterosexual,Submisive,Women,15,before_1023_days,19.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1546.0,male,"37,3",F,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1397_days,13.9.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
15461.0,female,"32,3",E,Non_Verified,bisexual,Submisive,Nobody,15,before_943_days,19.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1547.0,male,"26,5",B,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1954_days,14.9.2010,0,0:0,1.0,0.0,0.0,,unknown_risk
15471.0,female,"22,9",E,Non_Verified,bisexual,Submisive,Men_and_Women,15,before_1529_days,20.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15479.0,male,"25,4",B,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1529_days,20.2.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
15487.0,male,"47,6",B,Non_Verified,Heterosexual,Dominant,Men_and_Women,15,before_3_days,20.2.2013,0,9:1,0.0,0.0,0.0,,unknown_risk
15489.0,female,"22,3",E,Non_Verified,bisexual,Submisive,Men,15,before_1281_days,20.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15499.0,male,"46,1",A,Non_Verified,Heterosexual,Dominant,Women,15,before_3_days,21.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15510.0,male,"36,6",B,Non_Verified,Heterosexual,Dominant,Women,15,before_667_days,21.2.2013,0,3:48,0.0,0.0,0.0,,unknown_risk
15536.0,male,"33,5",C,Non_Verified,bisexual,Switch,Nobody,15,before_1514_days,22.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15537.0,female,"31,1",A,Non_Verified,Heterosexual,Submisive,Men,15,before_389_days,22.2.2013,0,0:0,0.0,0.0,0.0,9905,unknown_risk
15558.0,female,"22,2",K,Non_Verified,bicurious,Submisive,Nobody,15,before_534_days,23.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15565.0,male,"25,3",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_118_days,23.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15596.0,male,"21,7",J,Non_Verified,Heterosexual,Submisive,Women,15,before_19_days,24.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15606.0,male,"26,7",B,Non_Verified,Heterosexual,Dominant,Women,15,before_92_days,24.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15614.0,male,"42,3",A,Non_Verified,bicurious,Submisive,Men_and_Women,15,before_736_days,25.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15632.0,male,"38,3",N,Non_Verified,Heterosexual,Dominant,Nobody,15,before_759_days,25.2.2013,1,0:0,0.0,0.0,0.0,,unknown_risk
15640.0,female,"40,9",D,Non_Verified,Heterosexual,Dominant,Men,15,before_8_days,25.2.2013,32,4:32,0.0,1.0,0.0,,unknown_risk
15644.0,male,"33,6",O,Non_Verified,Heterosexual,Dominant,Women,15,before_1243_days,26.2.2013,0,0:2,0.0,0.0,0.0,,unknown_risk
15653.0,male,"33,9",D,Non_Verified,Heterosexual,Submisive,Women,15,before_1295_days,26.2.2013,0,0:7,1.0,0.0,0.0,,unknown_risk
15654.0,female,"20,7",K,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1422_days,26.2.2013,0,0:0,0.0,0.0,2.0,,unknown_risk
15678.0,male,"37,5",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1463_days,27.2.2013,0,0:0,1.0,0.0,4.0,,unknown_risk
15681.0,female,"56,4",G,Non_Verified,bisexual,Submisive,Nobody,15,before_108_days,27.2.2013,0,0:0,0.0,0.0,0.0,1322,unknown_risk
1569.0,male,"31,7",A,Non_Verified,Homosexual,Submisive,Nobody,15,before_156_days,18.9.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
15699.0,male,"30,9",G,Non_Verified,bisexual,Submisive,Nobody,15,before_1_days,27.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15706.0,male,"28,7",B,Non_Verified,bicurious,Submisive,Nobody,15,before_1520_days,28.2.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15729.0,female,"28,7",J,Non_Verified,Heterosexual,Submisive,Men,15,before_1482_days,1.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15773.0,male,"32,3",B,Non_Verified,Heterosexual,Dominant,Women,15,before_720_days,2.3.2013,0,0:32,0.0,0.0,0.0,19726,unknown_risk
15778.0,male,"23,2",A,Non_Verified,Heterosexual,Submisive,Women,15,before_632_days,2.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15781.0,male,"36,4",L,Non_Verified,Heterosexual,Submisive,Nobody,15,before_678_days,2.3.2013,0,0:1,0.0,0.0,0.0,,unknown_risk
15809.0,female,"36,2",N,Non_Verified,Heterosexual,Submisive,Nobody,15,before_384_days,3.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1584.0,male,"42,3",S,Non_Verified,Heterosexual,Dominant,Nobody,15,before_2382_days,20.9.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
15859.0,male,"40,9",J,Non_Verified,Heterosexual,Submisive,Nobody,15,before_895_days,4.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15865.0,male,"39,4",A,Non_Verified,Heterosexual,Dominant,Women,15,before_460_days,5.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15870.0,female,"38,9",G,Non_Verified,bisexual,Dominant,Nobody,15,before_1364_days,5.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15872.0,male,"34,7",L,Non_Verified,bisexual,Submisive,Men_and_Women,15,before_1516_days,5.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1588.0,male,"27,1",B,Non_Verified,Heterosexual,Dominant,Women,15,before_229_days,20.9.2010,0,0:0,1.0,0.0,0.0,,unknown_risk
159.0,male,"32,2",S,Non_Verified,Heterosexual,Dominant,Nobody,15,before_77_days,20.11.2009,0,0:0,0.0,0.0,0.0,,unknown_risk
15901.0,female,"31,2",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1488_days,6.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15905.0,male,"32,6",G,Non_Verified,Heterosexual,Switch,Nobody,15,before_1481_days,6.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15914.0,male,"42,2",K,Non_Verified,Heterosexual,Dominant,Nobody,15,before_54_days,6.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15927.0,male,"35,6",H,Non_Verified,bisexual,Submisive,Nobody,15,before_206_days,7.3.2013,0,0:3,0.0,0.0,0.0,,unknown_risk
15956.0,male,"40,4",G,Non_Verified,Heterosexual,Switch,Men_and_Women,15,before_1499_days,7.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1596.0,male,"55,3",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_2001_days,21.9.2010,0,0:0,1.0,0.0,0.0,,unknown_risk
15973.0,male,"31,5",A,Non_Verified,bicurious,Switch,Women,15,before_799_days,8.3.2013,0,1:34,1.0,0.0,0.0,,unknown_risk
15976.0,male,"46,4",F,Non_Verified,Heterosexual,Switch,Women,15,before_5_days,8.3.2013,0,0:13,0.0,0.0,0.0,,unknown_risk
15982.0,female,"23,1",K,Non_Verified,Heterosexual,Submisive,Men,15,before_1436_days,9.3.2013,0,2:23,0.0,0.0,3.0,,unknown_risk
15992.0,female,"34,3",S,Non_Verified,bicurious,Submisive,Men,15,before_969_days,9.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15998.0,male,"40,4",O,Non_Verified,bisexual,Submisive,Nobody,15,before_1502_days,9.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
16000.0,male,51,L,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,before_631_days,9.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
16007.0,female,"24,1",M,Non_Verified,Heterosexual,Submisive,Men,15,before_1439_days,10.3.2013,0,0:0,0.0,0.0,0.0,154,unknown_risk
16014.0,male,36,A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1511_days,10.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
1602.0,male,"31,4",A,Non_Verified,Homosexual,Dominant,Nobody,15,before_2314_days,22.9.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
16045.0,female,"24,9",M,Non_Verified,bisexual,Submisive,Nobody,15,before_1001_days,11.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
16047.0,male,"39,1",A,Non_Verified,Heterosexual,Dominant,Women,15,before_1433_days,11.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
16053.0,male,"23,2",A,Non_Verified,Heterosexual,Switch,Nobody,15,before_6_days,11.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
16072.0,male,"54,6",A,Non_Verified,Heterosexual,Submisive,Nobody,15,before_3_days,12.3.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
16073.0,female,"28,8",H,Non_Verified,bisexual,Submisive,Nobody,15,before_4_days,12.3.2013,0,1:12,0.0,0.0,0.0,"6040,3106",unknown_risk
16075.0,female,"31,4",A,Non_Verified,Heterosexual,Submisive,Men,15,before_352_days,12.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
16112.0,male,"48,4",G,Non_Verified,bisexual,Dominant,Nobody,15,before_101_days,14.3.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
16126.0,male,"28,5",F,Non_Verified,Heterosexual,Dominant,Nobody,15,before_7_days,14.3.2013,0,1:13,0.0,0.0,0.0,30404,unknown_risk
16149.0,female,"25,2",L,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1190_days,15.3.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
